SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","BSE","BAPACK","B&A Packaging India","88","12.44"
"agriculture","Agriculture","NSE","USASEEDS","Upsurge Seeds OfAgri","82","10.98"
"agriculture","Agriculture","BSE","SPTRSHI","Saptarishi Agro Inds","79","88.87"
"agriculture","Agriculture","NSE","RCDL","Rajgor Castor Deriv.","79","6.23"
"agriculture","Agriculture","NSE","UTKAL","Utkal Speciality Ind","78","11.68"
"agriculture","Agriculture","BSE","HFIL","Himalaya Food Intnl.","76","20.65"
"agriculture","Agriculture","BSE","GPAPL","Gujarat Peanut &Agri","76","10.34"
"agriculture","Agriculture","BSE","SIMRAN","Simran Farms","72","14.23"
"agriculture","Agriculture","BSE","ALKOSIGN","Alkosign","67","--"
"agriculture","Agriculture","BSE","AGRITECH","Agri-Tech (India)","66","--"
"agriculture","Agriculture","NSE","SUNDARAM","Sundaram Multi Pap","60","18.78"
"agriculture","Agriculture","BSE","INDRANIB","Indrayani Biotech","59","--"
"agriculture","Agriculture","BSE","UNISEM","Unisem Agritech","59","11.13"
"agriculture","Agriculture","NSE","BALKRISHNA","Balkrishna Paper","57","--"
"agriculture","Agriculture","NSE","MALUPAPER","Malu Paper Mills","56","--"
"agriculture","Agriculture","BSE","TRESCON","Trescon","55","--"
"agriculture","Agriculture","NSE","LAMOSAIC","Lamosaic India","54","32.52"
"agriculture","Agriculture","BSE","CELLA","Cella Space","52","4.87"
"agriculture","Agriculture","BSE","PERFEPA","Perfectpac","52","16.42"
"agriculture","Agriculture","NSE","PRITI","Priti International","51","56.02"
"agriculture","Agriculture","BSE","THREEMPAPE","Three M Paper Boards","49","6.84"
"agriculture","Agriculture","BSE","SIEL","Superior Indl.Enterp","44","32.36"
"agriculture","Agriculture","NSE","DHANLAXMI","Dhanlaxmi Crop","42","--"
"agriculture","Agriculture","BSE","TIMESGREEN","Times Green Energy","42","188.83"
"agriculture","Agriculture","NSE","VISHWAS","Vishwas Agri Seeds","42","19.73"
"agriculture","Agriculture","BSE","RAFL","Raghuvansh Agrofarms","41","9.76"
"agriculture","Agriculture","BSE","MOHITPPR","Mohit Paper Mills","38","5.74"
"agriculture","Agriculture","BSE","SPINAROO","Spinaroo Commercial","38","70.44"
"agriculture","Agriculture","BSE","VAPIENTER","Vapi Enterprise","37","25.58"
"agriculture","Agriculture","BSE","STANBIK","Stanbik Agro","37","8.52"
"agriculture","Agriculture","BSE","MAHIP","Mahip Industries","34","12.0"
"agriculture","Agriculture","BSE","KAYPOWR","Kay Power and Paper","32","31.38"
"agriculture","Agriculture","NSE","SAIFL","Sameera Agro & Infra","30","2.07"
"agriculture","Agriculture","NSE","NIRMAN","Nirman Agri Genetics","30","1.68"
"agriculture","Agriculture","BSE","PRATIK","Pratik Panels","29","17.01"
"agriculture","Agriculture","BSE","ABRIL","Abril Paper Tech","27","17.96"
"agriculture","Agriculture","BSE","TGIF","TGIF Agribusiness","27","13.22"
"agriculture","Agriculture","BSE","SHREENATH","Shreenath Paper Prod","26","8.95"
"agriculture","Agriculture","BSE","ATENPAPERS","Aten Papers & Foam","22","3.02"
"agriculture","Agriculture","BSE","SHREEGANES","Shree Ganesh BioTech","22","58.31"
"agriculture","Agriculture","BSE","VPL","Vrundavan Plantation","21","11.87"
"agriculture","Agriculture","BSE","SANPA","Sangal Papers","20","8.25"
"agriculture","Agriculture","BSE","SAFFRON","Saffron Industries","19","10.98"
"agriculture","Agriculture","NSE","ASTRON","Astron Paper & Board","17","--"
"agriculture","Agriculture","BSE","HINDUST","Hind Agrigenetics","17","127.12"
"agriculture","Agriculture","NSE","GAJANAND","Gajanand Internatl.","16","388.48"
"agriculture","Agriculture","NSE","CONTI","Continental Seeds","16","16.09"
"agriculture","Agriculture","BSE","NATHUEC","Natura Hue Chem","15","--"
"agriculture","Agriculture","BSE","SHKARTP","Shree Karthik Papers","14","40.35"
"agriculture","Agriculture","BSE","URSUGAR","UR Sugar Industries","14","31.81"
"agriculture","Agriculture","BSE","RAMAPPR-B","Rama Paper Mills","13","--"
"agriculture","Agriculture","BSE","ASIAN","Asian Warehousing","12","51.44"
"agriculture","Agriculture","BSE","GVBL","Genomic Valley Bio.","9","295.27"
"agriculture","Agriculture","BSE","JAYATMA","Jayatma Spinners","9","23.02"
"agriculture","Agriculture","BSE","NATPLY","National Plywood","7","--"
"agriculture","Agriculture","BSE","GRATEXI","Gratex Industries","7","67.26"
"agriculture","Agriculture","BSE","TARAI","Tarai Foods","7","--"
"agriculture","Agriculture","BSE","OMEAG","Omega Ag-SeedsPunjab","7","20.17"
"agriculture","Agriculture","NSE","SMADL","Shri Mahalaxmi Agri","7","31.32"
"agriculture","Agriculture","BSE","AGIOPAPER","Agio Paper & Indus.","6","--"
"agriculture","Agriculture","BSE","BLOOM","Bloom Dekor","5","--"
"agriculture","Agriculture","BSE","CORNE","Coral Newsprints","5","--"
"agriculture","Agriculture","BSE","ASHUTPM","Tridev InfraEstates","4","1957.62"
"agriculture","Agriculture","BSE","BEEYU","Beeyu Overseas","4","--"
"agriculture","Agriculture","BSE","THAKKERS","Thakkers Group","4","2.17"
"agriculture","Agriculture","BSE","GUJWIND","Gujarat Winding Sys.","3","--"
"auto-ancillary","Auto ancillary","BSE","MOTHERSON","SamvardhanaMotherson","1,58,106","40.96"
"auto-ancillary","Auto ancillary","NSE","BOSCHLTD","Bosch","1,21,536","43.83"
"auto-ancillary","Auto ancillary","BSE","UNOMINDA","UNO Minda","70,746","58.84"
"auto-ancillary","Auto ancillary","NSE","MRF","MRF","56,318","23.21"
"auto-ancillary","Auto ancillary","NSE","SONACOMS","Sona BLW Precision","49,385","70.96"
"auto-ancillary","Auto ancillary","NSE","BALKRISIND","Balkrishna Inds.","47,519","33.81"
"auto-ancillary","Auto ancillary","NSE","ENDURANCE","Endurance Tech.","39,974","42.0"
"auto-ancillary","Auto ancillary","NSE","EXIDEIND","Exide Industries","38,968","41.83"
"auto-ancillary","Auto ancillary","NSE","TVSHLTD","TVS Holdings","29,922","15.19"
"auto-ancillary","Auto ancillary","NSE","ZFCVINDIA","ZF Commercial Vehic.","29,112","58.31"
"auto-ancillary","Auto ancillary","NSE","APOLLOTYRE","Apollo Tyres","27,840","20.29"
"auto-ancillary","Auto ancillary","NSE","GABRIEL","Gabriel India","27,133","91.16"
"auto-ancillary","Auto ancillary","NSE","CRAFTSMAN","Craftsman Automation","26,643","57.3"
"auto-ancillary","Auto ancillary","NSE","BELRISE","Belrise Industries","23,236","46.77"
"auto-ancillary","Auto ancillary","NSE","TENNIND","Tenneco Clean Air","22,194","36.77"
"auto-ancillary","Auto ancillary","NSE","SANSERA","Sansera Engineering","21,896","67.56"
"auto-ancillary","Auto ancillary","NSE","SUNDRMFAST","Sundram Fasteners","20,845","35.26"
"auto-ancillary","Auto ancillary","NSE","HBLENGINE","HBL Engineering","20,208","24.8"
"auto-ancillary","Auto ancillary","NSE","MINDACORP","Minda Corporation","17,248","47.87"
"auto-ancillary","Auto ancillary","NSE","ARE&M","Amara Raja Energy","16,867","18.83"
"auto-ancillary","Auto ancillary","NSE","MAHSCOOTER","Maharashtra Scooters","15,784","56.67"
"auto-ancillary","Auto ancillary","BSE","JBMA","JBM Auto","15,603","69.6"
"auto-ancillary","Auto ancillary","NSE","CEATLTD","Ceat","14,303","24.78"
"auto-ancillary","Auto ancillary","NSE","SEDEMAC","Sedemac Mechatronics","12,346","119.22"
"auto-ancillary","Auto ancillary","NSE","JKTYRE","JK Tyres & Inds.","11,831","15.24"
"auto-ancillary","Auto ancillary","NSE","LUMAXTECH","Lumax Auto Tech.","11,129","39.91"
"auto-ancillary","Auto ancillary","NSE","ASKAUTOLTD","ASK Automotive","10,825","36.41"
"auto-ancillary","Auto ancillary","NSE","VARROC","Varroc Engineering","10,378","46.12"
"auto-ancillary","Auto ancillary","NSE","BANCOINDIA","Banco Products (I)","9,583","19.9"
"auto-ancillary","Auto ancillary","NSE","PRICOLLTD","Pricol","9,348","34.89"
"auto-ancillary","Auto ancillary","NSE","SJS","SJS Enterprises","7,771","45.52"
"auto-ancillary","Auto ancillary","NSE","SUPRAJIT","Suprajit Engineering","7,009","38.06"
"auto-ancillary","Auto ancillary","NSE","FIEMIND","Fiem Industries","6,127","23.97"
"auto-ancillary","Auto ancillary","BSE","JAMNAAUTO","Jamna Auto Inds.","5,682","24.6"
"auto-ancillary","Auto ancillary","NSE","SUBROS","Subros","5,380","32.48"
"auto-ancillary","Auto ancillary","NSE","LUMAXIND","Lumax Industries","5,331","30.91"
"auto-ancillary","Auto ancillary","BSE","SHARDAMOTR","Sharda Motor Inds.","5,103","14.77"
"auto-ancillary","Auto ancillary","BSE","SSWL","Steel Strips Wheels","5,037","23.42"
"auto-ancillary","Auto ancillary","NSE","LGBBROSLTD","LG Balakrishnan&Bros","4,862","15.25"
"auto-ancillary","Auto ancillary","NSE","RAYMOND","Raymond","4,031","0.75"
"auto-ancillary","Auto ancillary","NSE","JTEKTINDIA","JTEKT India","3,910","50.85"
"auto-ancillary","Auto ancillary","NSE","SANDHAR","Sandhar Technologies","3,883","19.55"
"auto-ancillary","Auto ancillary","NSE","WHEELS","Wheels India","3,441","21.05"
"auto-ancillary","Auto ancillary","NSE","RML","Rane (Madras)","3,292","30.13"
"auto-ancillary","Auto ancillary","NSE","SHANTIGEAR","Shanthi Gears","3,171","49.69"
"auto-ancillary","Auto ancillary","NSE","CARRARO","Carraro India","3,065","23.48"
"auto-ancillary","Auto ancillary","NSE","TVSSRICHAK","TVS Srichakra","3,059","42.95"
"auto-ancillary","Auto ancillary","NSE","DIVGIITTS","Divgi Torqtransfer","2,926","62.35"
"auto-ancillary","Auto ancillary","NSE","AUTOAXLES","Automotive Axles","2,827","17.2"
"auto-ancillary","Auto ancillary","BSE","RAJRATAN","Rajratan Global Wire","2,773","34.41"
"auto-ancillary","Auto ancillary","BSE","SUNCLAY","Sundaram-Clayton","2,769","11.04"
"auto-ancillary","Auto ancillary","NSE","INDNIPPON","India Nipon Elect.","2,658","23.91"
"auto-ancillary","Auto ancillary","NSE","FMGOETZE","Federal-Mogul Goetze","2,617","15.33"
"auto-ancillary","Auto ancillary","NSE","TALBROAUTO","Talbros Auto Compont","2,570","24.68"
"auto-ancillary","Auto ancillary","NSE","EVEREADY","Eveready Inds. India","2,564","15.03"
"auto-ancillary","Auto ancillary","NSE","LANDMARK","Landmark Cars","2,235","60.41"
"auto-ancillary","Auto ancillary","NSE","GNA","GNA Axles","2,215","16.75"
"auto-ancillary","Auto ancillary","BSE","GOODYEAR","Goodyear India","2,011","32.71"
"auto-ancillary","Auto ancillary","NSE","RICOAUTO","Rico Auto Industries","1,976","39.12"
"auto-ancillary","Auto ancillary","BSE","NDRAUTO","NDR Auto Components","1,953","31.53"
"auto-ancillary","Auto ancillary","BSE","SAPL","Sar Auto Products","1,882","2042.99"
"auto-ancillary","Auto ancillary","BSE","JAYBARMARU","Jay Bharat Maruti","1,759","12.59"
"auto-ancillary","Auto ancillary","NSE","STUDDS","Studds Accessories","1,752","21.2"
"auto-ancillary","Auto ancillary","BSE","RACLGEAR","RACL Geartech","1,592","32.53"
"auto-ancillary","Auto ancillary","BSE","BHARATSE","Bharat Seats","1,387","31.44"
"auto-ancillary","Auto ancillary","NSE","PRECAM","Precision Camshafts","1,360","26.53"
"auto-ancillary","Auto ancillary","BSE","KROSS","Kross","1,318","23.18"
"auto-ancillary","Auto ancillary","BSE","AUTOCORP","Automobile Corp.Goa","1,298","18.57"
"auto-ancillary","Auto ancillary","BSE","SEKURITIND","Saint-Gobain Sekurit","1,092","24.59"
"auto-ancillary","Auto ancillary","NSE","HITECHGEAR","Hi-Tech Gears","1,073","51.13"
"auto-ancillary","Auto ancillary","NSE","MUNJALAU","Munjal Auto Inds.","1,039","25.85"
"auto-ancillary","Auto ancillary","NSE","ASAL","Automot. Stamp&Assem","803","26.93"
"auto-ancillary","Auto ancillary","NSE","PVSL","Popular Vehicles&Ser","782","--"
"auto-ancillary","Auto ancillary","BSE","ISTLTD","IST","758","4.94"
"auto-ancillary","Auto ancillary","BSE","KINETICENG","Kinetic Engineering","680","--"
"auto-ancillary","Auto ancillary","BSE","ENKEIWHEL","Enkei Wheels (India)","672","68.37"
"auto-ancillary","Auto ancillary","NSE","HINDCOMPOS","Hindustan Composites","635","19.65"
"auto-ancillary","Auto ancillary","BSE","ZFSTEERING","ZF Steering Gear (I)","607","30.64"
"auto-ancillary","Auto ancillary","NSE","MUNJALSHOW","Munjal Showa","577","23.24"
"auto-ancillary","Auto ancillary","BSE","CLN","CLN Energy","533","25.93"
"auto-ancillary","Auto ancillary","BSE","TRITONV","Triton Valves","533","54.89"
"auto-ancillary","Auto ancillary","BSE","HIGHENE","High EnergyBatteries","507","40.81"
"auto-ancillary","Auto ancillary","BSE","EBIX","EBIX","423","--"
"auto-ancillary","Auto ancillary","NSE","AUTOIND","Autoline Industries","410","10.64"
"auto-ancillary","Auto ancillary","BSE","TOLINS","Tolins Tyres","408","11.42"
"auto-ancillary","Auto ancillary","NSE","PPAP","PPAP Automotive","400","9.27"
"auto-ancillary","Auto ancillary","NSE","MAXVOLT","Maxvolt Energy Inds.","382","15.65"
"auto-ancillary","Auto ancillary","BSE","MENNPIS","Menon Pistons","373","14.59"
"auto-ancillary","Auto ancillary","BSE","EMMFORCE","Emmforce Autotech","369","44.74"
"auto-ancillary","Auto ancillary","BSE","TALBROSENG","Talbros Engineering","347","11.89"
"auto-ancillary","Auto ancillary","BSE","JAYUSH","Jay Ushin","335","18.83"
"auto-ancillary","Auto ancillary","NSE","SUNDRMBRAK","Sundaram BrakeLining","305","118.78"
"auto-ancillary","Auto ancillary","BSE","REMSONSIND","Remsons Industries","288","15.95"
"auto-ancillary","Auto ancillary","BSE","HIMTEK","Him Teknoforge","287","22.73"
"auto-ancillary","Auto ancillary","NSE","UCAL","UCAL","256","--"
"auto-ancillary","Auto ancillary","BSE","WAAREE","Waaree Technologies","250","--"
"auto-ancillary","Auto ancillary","BSE","NIPPOBATRY","Indo-National","241","--"
"auto-ancillary","Auto ancillary","BSE","SHIVAMAUTO","Shivam Autotech","238","--"
"auto-ancillary","Auto ancillary","BSE","SETCO","Setco Automotive","237","--"
"auto-ancillary","Auto ancillary","NSE","SINTERCOM","Sintercom India","228","158.79"
"auto-ancillary","Auto ancillary","BSE","COMPEAU","Competent Automobile","217","10.53"
"auto-ancillary","Auto ancillary","NSE","AVATAR","Avatar Industries","194","448.44"
"auto-ancillary","Auto ancillary","NSE","GOLDSTAR","Goldstar Power","193","192.03"
"auto-ancillary","Auto ancillary","BSE","LAKHNNATNL","Panasonic Energy Ind","187","53.65"
"auto-ancillary","Auto ancillary","BSE","BHARATGEAR","Bharat Gears","178","11.89"
"auto-ancillary","Auto ancillary","NSE","PRITIKA","Pritika Engg. Compnt","170","23.32"
"auto-ancillary","Auto ancillary","BSE","IPRINGLTD","IP Rings","163","95.07"
"auto-ancillary","Auto ancillary","BSE","MACPLASQ","Machino Plastics","162","122.6"
"auto-ancillary","Auto ancillary","NSE","ETML","Emerald Tyre Mfrs.","157","15.25"
"auto-ancillary","Auto ancillary","NSE","URAVIDEF","Uravi Defence&Tech.","130","124.48"
"auto-ancillary","Auto ancillary","BSE","AAIL","Akar Auto Industries","128","138.86"
"auto-ancillary","Auto ancillary","NSE","SHIGAN","Shigan Quantum Tech.","127","18.85"
"auto-ancillary","Auto ancillary","BSE","HINDHARD","Hind Hardy","125","14.95"
"auto-ancillary","Auto ancillary","BSE","SAMKRG","Samkrg Pistons&Rings","117","12.0"
"auto-ancillary","Auto ancillary","NSE","VIAZ","Viaz Tyres","96","18.28"
"auto-ancillary","Auto ancillary","BSE","PORWAL","Porwal AutoComponent","91","9.13"
"auto-ancillary","Auto ancillary","NSE","SELLOWRAP","Sellowrap Industries","90","9.03"
"auto-ancillary","Auto ancillary","NSE","BIKEWO","Bikewo Green Tech","89","26.73"
"auto-ancillary","Auto ancillary","BSE","SALAUTO","Sal Automotive","87","20.41"
"auto-ancillary","Auto ancillary","NSE","HAPPY","Happy Steels","85","11.92"
"auto-ancillary","Auto ancillary","BSE","SWANAGRO","New Swan Multitech","80","8.23"
"auto-ancillary","Auto ancillary","BSE","AFLTD","Autofurnish","78","21.58"
"auto-ancillary","Auto ancillary","NSE","PREMIUM","Premium Plast","73","10.56"
"auto-ancillary","Auto ancillary","BSE","AUTOPINS","Auto Pins (India)","72","266.4"
"auto-ancillary","Auto ancillary","NSE","ITTL","Innovative Tyre&Tube","69","--"
"auto-ancillary","Auto ancillary","BSE","GSAUTO","GS Auto Intl.","65","19.18"
"auto-ancillary","Auto ancillary","BSE","KRANTI","Kranti Industries","63","28.07"
"auto-ancillary","Auto ancillary","BSE","KRYPTONQ","Krypton Industries","55","20.17"
"auto-ancillary","Auto ancillary","NSE","DELTIC","Delta Autocorp","54","8.2"
"auto-ancillary","Auto ancillary","NSE","ATCENERGY","ATC Energies System","49","--"
"auto-ancillary","Auto ancillary","BSE","RASANDIK","Rasandik Engg. Inds.","38","--"
"auto-ancillary","Auto ancillary","BSE","JAGANLAM","Jagan Lamps","34","17.95"
"auto-ancillary","Auto ancillary","BSE","SMAUTO","SM Auto Stamping","29","8.59"
"auto-ancillary","Auto ancillary","NSE","MANDEEP","Mandeep Auto Inds.","22","18.95"
"auto-ancillary","Auto ancillary","NSE","KALYANI","Kalyani Commercial","14","5.92"
"auto-ancillary","Auto ancillary","BSE","SIBARAUT","Sibar Auto Parts","13","--"
"auto-ancillary","Auto ancillary","BSE","RAL","Resourceful Automob.","11","7.34"
"auto-ancillary","Auto ancillary","BSE","NAKSH","Naksh Precious Metal","4","--"
"auto-ancillary","Auto ancillary","BSE","AUTOPRD","Automobile Products","4","--"
"auto-ancillary","Auto ancillary","BSE","SPECTRA","Spectra Industries","3","--"
"automobile","Automobile","NSE","MARUTI","Maruti Suzuki India","4,43,653","30.95"
"automobile","Automobile","NSE","M&M","Mahindra & Mahindra","4,23,422","22.92"
"automobile","Automobile","NSE","BAJAJ-AUTO","Bajaj Auto","3,18,470","26.99"
"automobile","Automobile","NSE","EICHERMOT","Eicher Motors","2,17,147","37.62"
"automobile","Automobile","NSE","TVSMOTOR","TVS Motor Company","2,07,138","60.43"
"automobile","Automobile","NSE","HYUNDAI","Hyundai Motor India","1,78,109","35.98"
"automobile","Automobile","NSE","TMCV","Tata Motors","1,67,176","54.26"
"automobile","Automobile","NSE","TMPV","Tata MotorsPassenger","1,27,170","1.54"
"automobile","Automobile","NSE","HEROMOTOCO","Hero MotoCorp","1,10,851","19.31"
"automobile","Automobile","NSE","ASHOKLEY","Ashok Leyland","1,01,559","29.26"
"automobile","Automobile","NSE","ATHERENERG","Ather Energy","57,245","--"
"automobile","Automobile","NSE","ESCORTS","Escorts Kubota","34,652","25.06"
"automobile","Automobile","BSE","FORCEMOT","Force Motors","24,152","19.29"
"automobile","Automobile","NSE","OLAELEC","OLA Electric Mobilit","17,843","--"
"automobile","Automobile","NSE","OLECTRA","Olectra Greentech","11,067","62.35"
"automobile","Automobile","NSE","SMLMAH","SML Mahindra","7,766","50.17"
"automobile","Automobile","BSE","VSTTILLERS","VST Tillers Tractors","3,842","36.69"
"automobile","Automobile","BSE","ATULAUTO","Atul Auto","1,554","36.76"
"automobile","Automobile","BSE","ZELIO","Zelio E-Mobility","1,534","54.72"
"automobile","Automobile","BSE","MERCURYEV","Mercury Ev-Tech","683","136.58"
"automobile","Automobile","BSE","HINDMOTORS","Hindustan Motors","325","--"
"automobile","Automobile","BSE","WARDINMOBI","Wardwizard Innovat.","206","109.14"
"automobile","Automobile","NSE","AMBAAUTO","Amba Auto Sales &Ser","204","14.57"
"automobile","Automobile","NSE","TUNWAL","Tunwal E-Motors","150","11.69"
"automobile","Automobile","NSE","GURUNANAK","Gurunanak Agri.India","48","7.89"
"automobile","Automobile","BSE","SEVL","Supertech EV","47","12.06"
"automobile","Automobile","NSE","VICTORYEV","Victory Electric Veh","41","19.04"
"aviation","Aviation","NSE","INDIGO","Interglobe Aviation","2,06,093","--"
"aviation","Aviation","NSE","GMRAIRPORT","GMR Airports","1,12,348","634.78"
"aviation","Aviation","BSE","SPICEJET","SpiceJet","1,779","--"
"aviation","Aviation","BSE","TAALTECH","TAAL Tech","1,247","21.77"
"aviation","Aviation","NSE","FLYSBS","FlySBS Aviation","777","12.79"
"aviation","Aviation","BSE","TANEJAERO","Taneja Aerospace","760","45.23"
"aviation","Aviation","NSE","DREAMFOLKS","Dreamfolks Services","375","32.45"
"aviation","Aviation","NSE","GLOBALVECT","Global Vectra Helico","227","--"
"building-materials","Building materials","NSE","ULTRACEMCO","Ultratech Cement","3,52,289","41.26"
"building-materials","Building materials","NSE","ASIANPAINT","Asian Paints","2,63,300","55.26"
"building-materials","Building materials","NSE","AMBUJACEM","Ambuja Cements","1,09,083","24.92"
"building-materials","Building materials","NSE","SHREECEM","Shree Cement","96,923","59.46"
"building-materials","Building materials","NSE","BERGEPAINT","Berger Paints India","62,241","55.23"
"building-materials","Building materials","BSE","APLAPOLLO","APL Apollo Tubes","53,421","43.47"
"building-materials","Building materials","NSE","WELCORP","Welspun Corp","45,732","19.84"
"building-materials","Building materials","NSE","JKCEMENT","JK Cement","42,817","44.89"
"building-materials","Building materials","NSE","DALBHARAT","Dalmia Bharat","34,050","36.19"
"building-materials","Building materials","NSE","ACC","ACC","26,023","13.63"
"building-materials","Building materials","NSE","ASAHIINDIA","Asahi India Glass","22,942","66.52"
"building-materials","Building materials","NSE","RAMCOCEM","The Ramco Cements","22,306","31.93"
"building-materials","Building materials","NSE","KAJARIACER","Kajaria Ceramics","19,121","34.47"
"building-materials","Building materials","NSE","JSWCEMENT","JSW Cement","18,017","--"
"building-materials","Building materials","NSE","CENTURYPLY","Century Plyboards(I)","17,120","58.8"
"building-materials","Building materials","BSE","RATNAMANI","Ratnamani Metal&Tube","16,624","34.45"
"building-materials","Building materials","NSE","KANSAINER","Kansai Nerolac Paint","16,127","26.87"
"building-materials","Building materials","NSE","JSWDULUX","JSW Dulux","13,589","6.88"
"building-materials","Building materials","NSE","NUVOCO","Nuvoco Vistas Corpn.","12,450","32.26"
"building-materials","Building materials","NSE","INDIACEM","India Cements","12,128","131.13"
"building-materials","Building materials","NSE","STARCEMENT","Star Cement","8,223","20.9"
"building-materials","Building materials","NSE","CERA","Cera Sanitaryware","8,139","39.86"
"building-materials","Building materials","NSE","MAHSEAMLES","Maharashtra Seamless","7,710","11.06"
"building-materials","Building materials","NSE","JKLAKSHMI","JK Lakshmi Cement","7,095","17.22"
"building-materials","Building materials","NSE","GREENLAM","Greenlam Industries","6,311","112.18"
"building-materials","Building materials","BSE","STYLAMIND","Stylam Industries","5,998","35.33"
"building-materials","Building materials","NSE","PRSMJOHNSN","Prism Johnson","5,471","75.05"
