SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","BSE","INDOUS","Indo US Bio-Tech","171","14.96"
"agriculture","Agriculture","BSE","MSL","Mangalam Seeds","157","18.88"
"agriculture","Agriculture","BSE","WESTERNBIO","Ecoboard Industries","155","--"
"agriculture","Agriculture","NSE","RAJPUTANA","Rajputana Biodiesel","151","16.69"
"agriculture","Agriculture","BSE","JKAGRI","JK Agri Genetics","136","--"
"agriculture","Agriculture","BSE","SKPMIL","Shree Krishna Papers","134","5.38"
"agriculture","Agriculture","NSE","MAGNUM","Magnum Ventures","131","--"
"agriculture","Agriculture","BSE","RDGAIL","Rukmani Devi Garg","130","14.69"
"agriculture","Agriculture","NSE","SHEEL","Sheel Biotech","130","11.08"
"agriculture","Agriculture","NSE","OSWALSEEDS","Shree Oswal Seeds","124","10.18"
"agriculture","Agriculture","BSE","SCOOBEEDAY","Scoobee Day Garments","117","--"
"agriculture","Agriculture","NSE","NARMADA","Narmada Agrobase","109","30.32"
"agriculture","Agriculture","BSE","GANGAPA","Ganga Papers India","106","59.1"
"agriculture","Agriculture","NSE","AARADHYA","Aaradhya Disposal","102","16.73"
"agriculture","Agriculture","NSE","UTKAL","Utkal Speciality Ind","101","15.14"
"agriculture","Agriculture","BSE","NAPL","Naturite Agro Prod.","99","--"
"agriculture","Agriculture","BSE","KANELOIL","Kanel Industries","98","--"
"agriculture","Agriculture","BSE","NATHIND","Nath Industries","96","14.24"
"agriculture","Agriculture","BSE","BAPACK","B&A Packaging India","96","12.34"
"agriculture","Agriculture","NSE","USASEEDS","Upsurge Seeds OfAgri","93","12.46"
"agriculture","Agriculture","BSE","SPTRSHI","Saptarishi Agro Inds","77","--"
"agriculture","Agriculture","BSE","SIMRAN","Simran Farms","73","14.2"
"agriculture","Agriculture","BSE","GPAPL","Gujarat Peanut &Agri","72","9.74"
"agriculture","Agriculture","BSE","HFIL","Himalaya Food Intnl.","71","32.89"
"agriculture","Agriculture","BSE","TRESCON","Trescon","68","99.81"
"agriculture","Agriculture","BSE","ALKOSIGN","Alkosign","68","--"
"agriculture","Agriculture","NSE","RCDL","Rajgor Castor Deriv.","65","5.11"
"agriculture","Agriculture","BSE","AGRITECH","Agri-Tech (India)","61","--"
"agriculture","Agriculture","NSE","LAMOSAIC","Lamosaic India","58","34.63"
"agriculture","Agriculture","BSE","INDRANIB","Indrayani Biotech","56","--"
"agriculture","Agriculture","NSE","BALKRISHNA","Balkrishna Paper","56","--"
"agriculture","Agriculture","BSE","UNISEM","Unisem Agritech","56","10.48"
"agriculture","Agriculture","BSE","CELLA","Cella Space","55","5.2"
"agriculture","Agriculture","NSE","MALUPAPER","Malu Paper Mills","55","--"
"agriculture","Agriculture","NSE","SUNDARAM","Sundaram Multi Pap","54","13.7"
"agriculture","Agriculture","BSE","PERFEPA","Perfectpac","51","21.02"
"agriculture","Agriculture","BSE","SIEL","Superior Indl.Enterp","49","39.88"
"agriculture","Agriculture","NSE","PRITI","Priti International","46","60.56"
"agriculture","Agriculture","BSE","THREEMPAPE","Three M Paper Boards","46","6.44"
"agriculture","Agriculture","BSE","TIMESGREEN","Times Green Energy","45","202.13"
"agriculture","Agriculture","BSE","RAFL","Raghuvansh Agrofarms","41","9.76"
"agriculture","Agriculture","NSE","DHANLAXMI","Dhanlaxmi Crop","40","--"
"agriculture","Agriculture","BSE","MOHITPPR","Mohit Paper Mills","39","5.74"
"agriculture","Agriculture","NSE","VISHWAS","Vishwas Agri Seeds","38","17.82"
"agriculture","Agriculture","BSE","VAPIENTER","Vapi Enterprise","37","25.41"
"agriculture","Agriculture","BSE","SPINAROO","Spinaroo Commercial","37","69.78"
"agriculture","Agriculture","BSE","STANBIK","Stanbik Agro","37","8.52"
"agriculture","Agriculture","BSE","MAHIP","Mahip Industries","35","12.47"
"agriculture","Agriculture","BSE","KAYPOWR","Kay Power and Paper","32","28.31"
"agriculture","Agriculture","NSE","SAIFL","Sameera Agro & Infra","30","2.05"
"agriculture","Agriculture","BSE","ABRIL","Abril Paper Tech","28","18.33"
"agriculture","Agriculture","BSE","PRATIK","Pratik Panels","27","17.47"
"agriculture","Agriculture","BSE","SANPA","Sangal Papers","26","6.24"
"agriculture","Agriculture","BSE","SHREENATH","Shreenath Paper Prod","26","8.95"
"agriculture","Agriculture","BSE","TGIF","TGIF Agribusiness","26","13.09"
"agriculture","Agriculture","NSE","NIRMAN","Nirman Agri Genetics","25","1.43"
"agriculture","Agriculture","BSE","ATENPAPERS","Aten Papers & Foam","21","2.9"
"agriculture","Agriculture","BSE","VPL","Vrundavan Plantation","21","11.87"
"agriculture","Agriculture","BSE","SHREEGANES","Shree Ganesh BioTech","20","--"
"agriculture","Agriculture","BSE","SAFFRON","Saffron Industries","18","10.76"
"agriculture","Agriculture","BSE","HINDUST","Hind Agrigenetics","17","527.2"
"agriculture","Agriculture","NSE","ASTRON","Astron Paper & Board","16","--"
"agriculture","Agriculture","NSE","CONTI","Continental Seeds","16","16.09"
"agriculture","Agriculture","NSE","GAJANAND","Gajanand Internatl.","15","374.36"
"agriculture","Agriculture","BSE","NATHUEC","Natura Hue Chem","15","--"
"agriculture","Agriculture","BSE","SHKARTP","Shree Karthik Papers","14","67.92"
"agriculture","Agriculture","BSE","URSUGAR","UR Sugar Industries","14","31.45"
"agriculture","Agriculture","BSE","RAMAPPR-B","Rama Paper Mills","12","--"
"agriculture","Agriculture","BSE","ASIAN","Asian Warehousing","12","43.26"
"agriculture","Agriculture","BSE","GVBL","Genomic Valley Bio.","9","429.81"
"agriculture","Agriculture","BSE","JAYATMA","Jayatma Spinners","9","13.0"
"agriculture","Agriculture","BSE","TARAI","Tarai Foods","8","--"
"agriculture","Agriculture","BSE","NATPLY","National Plywood","7","--"
"agriculture","Agriculture","BSE","GRATEXI","Gratex Industries","7","56.99"
"agriculture","Agriculture","BSE","OMEAG","Omega Ag-SeedsPunjab","7","13.66"
"agriculture","Agriculture","NSE","SMADL","Shri Mahalaxmi Agri","7","31.32"
"agriculture","Agriculture","BSE","AGIOPAPER","Agio Paper & Indus.","6","--"
"agriculture","Agriculture","BSE","BLOOM","Bloom Dekor","5","--"
"agriculture","Agriculture","BSE","GUJWIND","Gujarat Winding Sys.","4","--"
"agriculture","Agriculture","BSE","CORNE","Coral Newsprints","4","--"
"agriculture","Agriculture","BSE","ASHUTPM","Tridev InfraEstates","4","874.4"
"agriculture","Agriculture","BSE","THAKKERS","Thakkers Group","4","2.17"
"agriculture","Agriculture","BSE","BEEYU","Beeyu Overseas","3","--"
"auto-ancillary","Auto ancillary","BSE","MOTHERSON","SamvardhanaMotherson","1,77,578","40.54"
"auto-ancillary","Auto ancillary","NSE","BOSCHLTD","Bosch","1,38,407","58.57"
"auto-ancillary","Auto ancillary","BSE","UNOMINDA","UNO Minda","73,338","61.0"
"auto-ancillary","Auto ancillary","NSE","MRF","MRF","56,427","23.36"
"auto-ancillary","Auto ancillary","NSE","SONACOMS","Sona BLW Precision","50,223","72.17"
"auto-ancillary","Auto ancillary","NSE","BALKRISIND","Balkrishna Inds.","46,574","33.14"
"auto-ancillary","Auto ancillary","NSE","ENDURANCE","Endurance Tech.","41,934","43.24"
"auto-ancillary","Auto ancillary","NSE","EXIDEIND","Exide Industries","40,439","43.4"
"auto-ancillary","Auto ancillary","NSE","ZFCVINDIA","ZF Commercial Vehic.","29,823","59.74"
"auto-ancillary","Auto ancillary","NSE","TVSHLTD","TVS Holdings","28,498","14.46"
"auto-ancillary","Auto ancillary","NSE","APOLLOTYRE","Apollo Tyres","27,754","16.25"
"auto-ancillary","Auto ancillary","NSE","CRAFTSMAN","Craftsman Automation","27,414","58.96"
"auto-ancillary","Auto ancillary","NSE","GABRIEL","Gabriel India","25,533","85.78"
"auto-ancillary","Auto ancillary","NSE","SUNDRMFAST","Sundram Fasteners","25,507","41.73"
"auto-ancillary","Auto ancillary","NSE","SANSERA","Sansera Engineering","24,975","71.68"
"auto-ancillary","Auto ancillary","NSE","DHOOTTRANS","Dhoot Transmission","24,290","61.24"
"auto-ancillary","Auto ancillary","NSE","BELRISE","Belrise Industries","22,834","45.05"
"auto-ancillary","Auto ancillary","NSE","TENNIND","Tenneco Clean Air","22,126","36.83"
"auto-ancillary","Auto ancillary","NSE","HBLENGINE","HBL Engineering","18,702","23.95"
"auto-ancillary","Auto ancillary","NSE","MINDACORP","Minda Corporation","17,328","34.59"
"auto-ancillary","Auto ancillary","NSE","ARE&M","Amara Raja Energy","17,300","18.77"
"auto-ancillary","Auto ancillary","NSE","MAHSCOOTER","Maharashtra Scooters","15,412","55.33"
"auto-ancillary","Auto ancillary","BSE","JBMA","JBM Auto","14,722","65.67"
"auto-ancillary","Auto ancillary","NSE","CEATLTD","Ceat","14,594","24.75"
"auto-ancillary","Auto ancillary","NSE","SEDEMAC","Sedemac Mechatronics","14,339","138.44"
"auto-ancillary","Auto ancillary","NSE","LUMAXTECH","Lumax Auto Tech.","13,968","43.1"
"auto-ancillary","Auto ancillary","NSE","VARROC","Varroc Engineering","12,928","65.54"
"auto-ancillary","Auto ancillary","NSE","ASKAUTOLTD","ASK Automotive","12,793","40.43"
"auto-ancillary","Auto ancillary","NSE","JKTYRE","JK Tyres & Inds.","11,013","16.91"
"auto-ancillary","Auto ancillary","NSE","PRICOLLTD","Pricol","9,833","36.7"
"auto-ancillary","Auto ancillary","NSE","BANCOINDIA","Banco Products (I)","8,747","17.69"
"auto-ancillary","Auto ancillary","NSE","SJS","SJS Enterprises","8,124","38.63"
"auto-ancillary","Auto ancillary","NSE","SUPRAJIT","Suprajit Engineering","7,144","38.24"
"auto-ancillary","Auto ancillary","NSE","FIEMIND","Fiem Industries","5,979","22.74"
"auto-ancillary","Auto ancillary","NSE","LUMAXIND","Lumax Industries","5,419","28.92"
"auto-ancillary","Auto ancillary","BSE","SHARDAMOTR","Sharda Motor Inds.","5,219","15.72"
"auto-ancillary","Auto ancillary","NSE","LGBBROSLTD","LG Balakrishnan&Bros","5,115","16.04"
"auto-ancillary","Auto ancillary","NSE","SUBROS","Subros","4,970","29.88"
"auto-ancillary","Auto ancillary","BSE","JAMNAAUTO","Jamna Auto Inds.","4,930","21.09"
"auto-ancillary","Auto ancillary","BSE","SSWL","Steel Strips Wheels","4,862","22.89"
"auto-ancillary","Auto ancillary","NSE","RAYMOND","Raymond","4,313","116.32"
"auto-ancillary","Auto ancillary","NSE","DIVGIITTS","Divgi Torqtransfer","3,925","62.06"
"auto-ancillary","Auto ancillary","NSE","SANDHAR","Sandhar Technologies","3,824","18.39"
"auto-ancillary","Auto ancillary","NSE","TVSSRICHAK","TVS Srichakra","3,737","40.46"
"auto-ancillary","Auto ancillary","NSE","JTEKTINDIA","JTEKT India","3,612","49.96"
"auto-ancillary","Auto ancillary","NSE","WHEELS","Wheels India","3,458","21.16"
"auto-ancillary","Auto ancillary","NSE","SHANTIGEAR","Shanthi Gears","3,025","47.4"
"auto-ancillary","Auto ancillary","NSE","RML","Rane (Madras)","2,996","25.17"
"auto-ancillary","Auto ancillary","NSE","CARRARO","Carraro India","2,921","21.99"
"auto-ancillary","Auto ancillary","BSE","SUNCLAY","Sundaram-Clayton","2,838","11.32"
"auto-ancillary","Auto ancillary","NSE","AUTOAXLES","Automotive Axles","2,697","15.48"
"auto-ancillary","Auto ancillary","BSE","RAJRATAN","Rajratan Global Wire","2,621","32.92"
"auto-ancillary","Auto ancillary","NSE","TALBROAUTO","Talbros Auto Compont","2,615","23.37"
"auto-ancillary","Auto ancillary","NSE","INDNIPPON","India Nipon Elect.","2,577","23.18"
"auto-ancillary","Auto ancillary","NSE","EVEREADY","Eveready Inds. India","2,563","14.38"
"auto-ancillary","Auto ancillary","NSE","FMGOETZE","Federal-Mogul Goetze","2,526","14.78"
"auto-ancillary","Auto ancillary","NSE","GNA","GNA Axles","2,414","18.26"
"auto-ancillary","Auto ancillary","NSE","LANDMARK","Landmark Cars","2,119","47.16"
"auto-ancillary","Auto ancillary","BSE","NDRAUTO","NDR Auto Components","1,913","29.48"
"auto-ancillary","Auto ancillary","NSE","RICOAUTO","Rico Auto Industries","1,798","58.78"
"auto-ancillary","Auto ancillary","BSE","GOODYEAR","Goodyear India","1,767","32.78"
"auto-ancillary","Auto ancillary","NSE","STUDDS","Studds Accessories","1,764","23.6"
"auto-ancillary","Auto ancillary","BSE","SAPL","Sar Auto Products","1,638","1778.11"
"auto-ancillary","Auto ancillary","BSE","RACLGEAR","RACL Geartech","1,583","31.92"
"auto-ancillary","Auto ancillary","BSE","BHARATSE","Bharat Seats","1,496","32.32"
"auto-ancillary","Auto ancillary","BSE","JAYBARMARU","Jay Bharat Maruti","1,383","10.0"
"auto-ancillary","Auto ancillary","BSE","KROSS","Kross","1,323","22.87"
"auto-ancillary","Auto ancillary","NSE","PRECAM","Precision Camshafts","1,277","31.23"
"auto-ancillary","Auto ancillary","NSE","MUNJALAU","Munjal Auto Inds.","1,198","23.86"
"auto-ancillary","Auto ancillary","BSE","ACGL","Automobile Corp.Goa","1,084","18.68"
"auto-ancillary","Auto ancillary","BSE","SEKURITIND","Saint-Gobain Sekurit","1,076","24.22"
"auto-ancillary","Auto ancillary","NSE","HITECHGEAR","Hi-Tech Gears","998","50.56"
"auto-ancillary","Auto ancillary","NSE","PVSL","Popular Vehicles&Ser","824","--"
"auto-ancillary","Auto ancillary","NSE","ASAL","Automot. Stamp&Assem","802","26.88"
"auto-ancillary","Auto ancillary","BSE","ISTLTD","IST","771","4.69"
"auto-ancillary","Auto ancillary","BSE","ENKEIWHEL","Enkei Wheels (India)","719","33.01"
"auto-ancillary","Auto ancillary","BSE","KINETICENG","Kinetic Engineering","642","--"
"auto-ancillary","Auto ancillary","NSE","HINDCOMPOS","Hindustan Composites","611","18.89"
"auto-ancillary","Auto ancillary","BSE","ZFSTEERING","ZF Steering Gear (I)","604","30.53"
"auto-ancillary","Auto ancillary","BSE","TRITONV","Triton Valves","593","33.02"
"auto-ancillary","Auto ancillary","BSE","CLN","CLN Energy","574","27.92"
"auto-ancillary","Auto ancillary","NSE","MUNJALSHOW","Munjal Showa","545","21.96"
"auto-ancillary","Auto ancillary","BSE","HIGHENE","High EnergyBatteries","512","40.01"
"auto-ancillary","Auto ancillary","NSE","AUTOIND","Autoline Industries","420","10.51"
"auto-ancillary","Auto ancillary","BSE","EMMFORCE","Emmforce Autotech","402","48.72"
"auto-ancillary","Auto ancillary","NSE","PPAP","PPAP Automotive","396","8.55"
"auto-ancillary","Auto ancillary","BSE","TOLINS","Tolins Tyres","383","11.75"
"auto-ancillary","Auto ancillary","NSE","MAXVOLT","Maxvolt Energy Inds.","382","15.66"
"auto-ancillary","Auto ancillary","BSE","MENNPIS","Menon Pistons","368","14.13"
"auto-ancillary","Auto ancillary","BSE","EBIX","EBIX","353","--"
"auto-ancillary","Auto ancillary","BSE","JAYUSH","Jay Ushin","340","18.84"
"auto-ancillary","Auto ancillary","NSE","UCAL","UCAL","336","--"
"auto-ancillary","Auto ancillary","NSE","SUNDRMBRAK","Sundaram BrakeLining","336","130.75"
"auto-ancillary","Auto ancillary","BSE","TALBROSENG","Talbros Engineering","316","10.59"
"auto-ancillary","Auto ancillary","BSE","REMSONSIND","Remsons Industries","285","16.52"
"auto-ancillary","Auto ancillary","BSE","HIMTEK","Him Teknoforge","265","19.1"
"auto-ancillary","Auto ancillary","BSE","NIPPOBATRY","Indo-National","249","--"
"auto-ancillary","Auto ancillary","NSE","AVATAR","Avatar Industries","247","570.17"
"auto-ancillary","Auto ancillary","BSE","WAAREE","Waaree Technologies","231","--"
"auto-ancillary","Auto ancillary","NSE","GOLDSTAR","Goldstar Power","230","2258.72"
"auto-ancillary","Auto ancillary","BSE","SETCO","Setco Automotive","229","--"
"auto-ancillary","Auto ancillary","NSE","SINTERCOM","Sintercom India","227","136.79"
"auto-ancillary","Auto ancillary","BSE","COMPEAU","Competent Automobile","218","10.04"
"auto-ancillary","Auto ancillary","BSE","SHIVAMAUTO","Shivam Autotech","213","--"
"auto-ancillary","Auto ancillary","BSE","LAKHNNATNL","Panasonic Energy Ind","193","44.87"
"auto-ancillary","Auto ancillary","BSE","IPRINGLTD","IP Rings","178","57.56"
"auto-ancillary","Auto ancillary","NSE","ETML","Emerald Tyre Mfrs.","160","15.53"
"auto-ancillary","Auto ancillary","NSE","PRITIKA","Pritika Engg. Compnt","158","19.14"
"auto-ancillary","Auto ancillary","BSE","BHARATGEAR","Bharat Gears","157","10.45"
"auto-ancillary","Auto ancillary","BSE","MACPLASQ","Machino Plastics","155","--"
"auto-ancillary","Auto ancillary","BSE","LAPL","LAPL Automotive","153","17.69"
"auto-ancillary","Auto ancillary","NSE","BIKEWO","Bikewo Green Tech","142","42.79"
"auto-ancillary","Auto ancillary","NSE","SHIGAN","Shigan Quantum Tech.","126","18.67"
"auto-ancillary","Auto ancillary","NSE","URAVIDEF","Uravi Defence&Tech.","121","91.25"
"auto-ancillary","Auto ancillary","BSE","SAMKRG","Samkrg Pistons&Rings","117","12.21"
"auto-ancillary","Auto ancillary","BSE","HINDHARD","Hind Hardy","110","16.68"
"auto-ancillary","Auto ancillary","NSE","VIAZ","Viaz Tyres","109","20.72"
"auto-ancillary","Auto ancillary","BSE","AAIL","Akar Auto Industries","108","--"
"auto-ancillary","Auto ancillary","BSE","SALAUTO","Sal Automotive","98","18.06"
"auto-ancillary","Auto ancillary","NSE","HAPPY","Happy Steels","94","13.28"
"auto-ancillary","Auto ancillary","NSE","SELLOWRAP","Sellowrap Industries","93","9.37"
"auto-ancillary","Auto ancillary","BSE","PORWAL","Porwal AutoComponent","91","6.93"
"auto-ancillary","Auto ancillary","BSE","SWANAGRO","New Swan Multitech","80","8.34"
"auto-ancillary","Auto ancillary","BSE","AFLTD","Autofurnish","78","21.57"
"auto-ancillary","Auto ancillary","BSE","AUTOPINS","Auto Pins (India)","76","249.1"
"auto-ancillary","Auto ancillary","NSE","PREMIUM","Premium Plast","69","10.07"
"auto-ancillary","Auto ancillary","NSE","ITTL","Innovative Tyre&Tube","67","--"
"auto-ancillary","Auto ancillary","BSE","KRANTI","Kranti Industries","62","39.57"
"auto-ancillary","Auto ancillary","BSE","GSAUTO","GS Auto Intl.","60","14.66"
"auto-ancillary","Auto ancillary","BSE","KRYPTONQ","Krypton Industries","54","19.48"
"auto-ancillary","Auto ancillary","NSE","DELTIC","Delta Autocorp","53","8.04"
"auto-ancillary","Auto ancillary","NSE","ATCENERGY","ATC Energies System","49","--"
"auto-ancillary","Auto ancillary","BSE","JAGANLAM","Jagan Lamps","47","17.49"
"auto-ancillary","Auto ancillary","BSE","SMAUTO","SM Auto Stamping","44","13.25"
"auto-ancillary","Auto ancillary","BSE","RASANDIK","Rasandik Engg. Inds.","38","--"
"auto-ancillary","Auto ancillary","NSE","MANDEEP","Mandeep Auto Inds.","23","19.59"
"auto-ancillary","Auto ancillary","NSE","KALYANI","Kalyani Commercial","14","5.92"
"auto-ancillary","Auto ancillary","BSE","SIBARAUT","Sibar Auto Parts","13","--"
"auto-ancillary","Auto ancillary","BSE","RAL","Resourceful Automob.","10","6.63"
"auto-ancillary","Auto ancillary","BSE","NAKSH","Naksh Precious Metal","4","--"
"auto-ancillary","Auto ancillary","BSE","AUTOPRD","Automobile Products","4","--"
"auto-ancillary","Auto ancillary","BSE","SPECTRA","Spectra Industries","3","--"
"automobile","Automobile","NSE","MARUTI","Maruti Suzuki India","4,33,876","30.27"
"automobile","Automobile","NSE","M&M","Mahindra & Mahindra","4,22,800","22.89"
"automobile","Automobile","NSE","BAJAJ-AUTO","Bajaj Auto","3,21,630","27.35"
"automobile","Automobile","NSE","EICHERMOT","Eicher Motors","2,21,127","38.31"
"automobile","Automobile","NSE","TVSMOTOR","TVS Motor Company","2,08,183","60.74"
"automobile","Automobile","NSE","HYUNDAI","Hyundai Motor India","1,77,630","35.88"
"automobile","Automobile","NSE","TMCV","Tata Motors","1,73,069","41.3"
"automobile","Automobile","NSE","TMPV","Tata MotorsPassenger","1,21,738","1.54"
"automobile","Automobile","NSE","HEROMOTOCO","Hero MotoCorp","1,15,281","21.16"
"automobile","Automobile","NSE","ASHOKLEY","Ashok Leyland","1,04,261","30.0"
"automobile","Automobile","NSE","ATHERENERG","Ather Energy","58,574","--"
"automobile","Automobile","NSE","ESCORTS","Escorts Kubota","35,046","25.34"
"automobile","Automobile","BSE","FORCEMOT","Force Motors","24,521","19.59"
"automobile","Automobile","NSE","OLAELEC","OLA Electric Mobilit","18,143","--"
"automobile","Automobile","NSE","OLECTRA","Olectra Greentech","10,820","60.99"
"automobile","Automobile","NSE","SMLMAH","SML Mahindra","7,693","49.19"
"automobile","Automobile","BSE","VSTTILLERS","VST Tillers Tractors","3,922","36.0"
"automobile","Automobile","BSE","ZELIO","Zelio E-Mobility","1,692","60.36"
"automobile","Automobile","BSE","ATULAUTO","Atul Auto","1,387","29.36"
"automobile","Automobile","BSE","MERCURYEV","Mercury Ev-Tech","676","135.18"
"automobile","Automobile","BSE","HINDMOTORS","Hindustan Motors","306","--"
"automobile","Automobile","NSE","AMBAAUTO","Amba Auto Sales &Ser","193","13.77"
"automobile","Automobile","BSE","WARDINMOBI","Wardwizard Innovat.","187","198.95"
"automobile","Automobile","NSE","TUNWAL","Tunwal E-Motors","151","11.78"
"automobile","Automobile","NSE","GURUNANAK","Gurunanak Agri.India","47","7.69"
"automobile","Automobile","BSE","SEVL","Supertech EV","43","11.01"
"automobile","Automobile","NSE","VICTORYEV","Victory Electric Veh","40","18.42"
"aviation","Aviation","NSE","INDIGO","Interglobe Aviation","2,04,160","--"
"aviation","Aviation","NSE","GMRAIRPORT","GMR Airports","1,07,174","224.15"
"aviation","Aviation","BSE","SPICEJET","SpiceJet","1,743","--"
"aviation","Aviation","BSE","TAALTECH","TAAL Tech","1,320","21.13"
"aviation","Aviation","NSE","FLYSBS","FlySBS Aviation","912","15.01"
"aviation","Aviation","BSE","TANEJAERO","Taneja Aerospace","771","40.57"
"aviation","Aviation","NSE","DREAMFOLKS","Dreamfolks Services","351","--"
"aviation","Aviation","NSE","GLOBALVECT","Global Vectra Helico","209","--"
"building-materials","Building materials","NSE","ULTRACEMCO","Ultratech Cement","3,43,124","40.18"
"building-materials","Building materials","NSE","ASIANPAINT","Asian Paints","2,58,504","54.25"
"building-materials","Building materials","NSE","AMBUJACEM","Ambuja Cements","1,03,120","23.56"
"building-materials","Building materials","NSE","SHREECEM","Shree Cement","88,901","54.54"
"building-materials","Building materials","NSE","BERGEPAINT","Berger Paints India","64,031","52.63"
"building-materials","Building materials","BSE","APLAPOLLO","APL Apollo Tubes","57,753","46.99"
"building-materials","Building materials","NSE","WELCORP","Welspun Corp","49,647","21.5"
"building-materials","Building materials","NSE","JKCEMENT","JK Cement","41,261","43.64"
"building-materials","Building materials","NSE","DALBHARAT","Dalmia Bharat","34,658","37.15"
"building-materials","Building materials","NSE","ACC","ACC","24,705","12.94"
"building-materials","Building materials","NSE","ASAHIINDIA","Asahi India Glass","23,744","54.26"
"building-materials","Building materials","NSE","RAMCOCEM","The Ramco Cements","21,804","33.81"
"building-materials","Building materials","NSE","KAJARIACER","Kajaria Ceramics","19,675","36.04"
"building-materials","Building materials","NSE","JSWCEMENT","JSW Cement","17,403","22.88"
"building-materials","Building materials","NSE","CENTURYPLY","Century Plyboards(I)","16,665","57.24"
"building-materials","Building materials","NSE","KANSAINER","Kansai Nerolac Paint","16,649","27.74"
"building-materials","Building materials","BSE","RATNAMANI","Ratnamani Metal&Tube","16,481","38.07"
"building-materials","Building materials","NSE","JSWDULUX","JSW Dulux","14,296","7.28"
"building-materials","Building materials","NSE","NUVOCO","Nuvoco Vistas Corpn.","11,820","30.63"
"building-materials","Building materials","NSE","INDIACEM","India Cements","11,669","126.17"
"building-materials","Building materials","NSE","MAHSEAMLES","Maharashtra Seamless","8,315","11.28"
"building-materials","Building materials","NSE","STARCEMENT","Star Cement","8,055","21.79"
"building-materials","Building materials","NSE","CERA","Cera Sanitaryware","7,460","36.76"
"building-materials","Building materials","NSE","JKLAKSHMI","JK Lakshmi Cement","6,916","18.7"
"building-materials","Building materials","NSE","GREENLAM","Greenlam Industries","6,446","69.37"
"building-materials","Building materials","BSE","STYLAMIND","Stylam Industries","6,076","35.79"
